locacion,celda,grilla,cod_plano_celda,puntos,este,norte,altitud,area,Shape_Leng,Shape_Area,tph,porc_exceso,prof,tipo_punto
EA1658,EA1658_19,SUE-EA1658-119,A21,"L-X,6,PZEA1658-7",471616.068199999,9524696.50999999,43,9,12,9,0,NA,0.4,549 puntos
EA1658,EA1658_17,SUE-EA1658-121,A16,"L-X,6,PZEA1658-8",471610.5552,9524684.187,43,5.19086417421237,11.5817391963182,5.19086417421237,0,NA,0.4,549 puntos
EA1658,EA1658_17,SUE-EA1658-136,A16,"L-X,6,PZEA1658-9",471610,9524678.56499999,43,8.54531194042034,11.4924588324622,8.54531194042034,0,NA,0.4,549 puntos
EA1658,EA1658_19,SUE-EA1658-182,A21,"L-X,6,PZEA1658-10",471622.068199999,9524690.50999999,43,9,12,9,2531,NA,0.4,549 puntos
EA6513,EA6513_09,SUE-EA6513-12,A21,"L-X,6,PZEA6513-1",471895.3347,9524129.50999999,65,7.40099999774247,10.9339999984949,7.40099999774247,509,NA,0.4,549 puntos
EA6513,EA6513_09,SUE-EA6513-22,A21,"L-X,6,PZEA6513-2",471895.3347,9524123.50999999,65,7.40099999774247,10.9339999984949,7.40099999774247,2358,NA,0.4,549 puntos
EA6513,EA6513_18,SUE-EA6513-64,A19,"L-X,6,PZEA6513-3",471913.068199999,9524129.50999999,65,9,12,9,10,NA,0.4,549 puntos
EA6513,EA6513_18,SUE-EA6513-93,A19,"L-X,6,PZEA6513-4",471919.068199999,9524129.50999999,65,9,12,9,0,NA,0.4,549 puntos
EA6513,EA6513_18,SUE-EA6513-132,A19,"L-X,6,PZEA6513-5",471910.068199999,9524123.50999999,65,9,12,9,0,NA,0.4,549 puntos
EA6513,EA6513_09,SUE-EA6513-156,A21,"L-X,6,PZEA6513-6",471898.068199999,9524129.50999999,65,9,12,9,2029,NA,0.4,549 puntos
EA6513,EA6513_09,SUE-EA6513-183,A21,"L-X,6,PZEA6513-7",471898.068199999,9524126.50999999,65,9,12,9,2848,NA,0.4,549 puntos
EA6513,EA6513_18,SUE-EA6513-202,A19,"L-X,6,PZEA6513-8",471910.068199999,9524126.50999999,65,9,12,9,17,NA,0.4,549 puntos
EA6513,EA6513_18,SUE-EA6513-216,A19,"L-X,6,PZEA6513-9",471916.068199999,9524129.50999999,65,9,12,9,18,NA,0.4,549 puntos
EA1718,EA1718_27,SUE-EA1718-5,A17,"L-X,6,PZEA1718-1",471895.165099999,9524906.66699999,64,7.95529794936314,11.2618588330324,7.95529794936314,899,NA,0.4,549 puntos
EA1718,EA1718_26,SUE-EA1718-11,A18,"L-X,6,PZEA1718-2",471906.922199999,9524921.06699999,64,6.16499999910593,10.3410988834079,6.16499999910593,31,NA,0.4,549 puntos
EA1718,EA1718_27,SUE-EA1718-21,A17,"L-X,6,PZEA1718-3",471895.068199999,9524909.50999999,64,9,12,9,631,NA,0.4,549 puntos
EA1718,EA1718_26,SUE-EA1718-43,A18,"L-X,6,PZEA1718-4",471901.068199999,9524915.50999999,64,9,12,9,19,NA,0.4,549 puntos
EA1718,EA1718_26,SUE-EA1718-63,A18,"L-X,6,PZEA1718-5",471898.068199999,9524918.50999999,64,9,12,9,4024,NA,0.4,549 puntos
EA1718,EA1718_27,SUE-EA1718-69,A17,"L-X,6,PZEA1718-6",471898.068199999,9524912.50999999,64,9,12,9,32,NA,0.4,549 puntos
EA1718,EA1718_26,SUE-EA1718-90,A18,"L-X,6,PZEA1718-7",471901.068199999,9524921.50999999,64,9,12,9,42,NA,0.4,549 puntos
EA1718,EA1718_27,SUE-EA1718-176,A17,"L-X,6,PZEA1718-8",471901.052299999,9524906.492,64,8.88704955020604,11.7572902707336,8.88704955020604,32,NA,0.4,549 puntos
EA1718,EA1718_27,SUE-EA1718-177,A17,"L-X,6,PZEA1718-9",471900.318199999,9524912.945,64,3.91594652110594,11.8558097478235,3.91594652110594,31,NA,0.4,549 puntos
EA1718,EA1718_26,SUE-EA1718-183,A18,"L-X,6,PZEA1718-10",471904.2662,9524913.21299999,64,4.54619999974966,9.2618988838371,4.54619999974966,27,NA,0.4,549 puntos
EA1613,EA1613_31,SUE-EA1613-1,B11,"L-X,6,PZEA1613-1",473320.068199999,9524018.50999999,163,9,12,9,9939,NA,0.15,549 puntos
EA1613,EA1613_31,SUE-EA1613-36,B11,"L-X,6,PZEA1613-2",473323.085599999,9524015.54499999,163,8.78457952518067,12.0187532323139,8.78457952518067,444,NA,0.15,549 puntos
EA1613,EA1613_14,SUE-EA1613-51,B26,"L-X,6,PZEA1613-3",473329.068199999,9524039.50999999,163,9,12,9,0,NA,0.4,549 puntos
EA1613,EA1613_14,SUE-EA1613-55,B26,"L-X,6,PZEA1613-4",473326.068199999,9524036.50999999,163,9,12,9,283,NA,0.4,549 puntos
EA1613,EA1613_14,SUE-EA1613-92,B26,"L-X,6,PZEA1613-5",473329.068199999,9524036.50999999,163,9,12,9,11825,0.1825,0.4,549 puntos
EA1613,EA1613_31,SUE-EA1613-96,B11,"L-X,6,PZEA1613-6",473320.068099999,9524015.52099999,163,8.93051574467395,11.9844468765769,8.93051574467395,1203,NA,0.15,549 puntos
EA1613,EA1613_14,SUE-EA1613-101,B26,"L-X,6,PZEA1613-7",473326.068199999,9524039.50999999,163,9,12,9,710,NA,0.4,549 puntos
EA415,EA415_10,SUE-EA415-10,B4,"L-X,6,PZEA415-1",473272.0702,9524279.50799999,190,8.98775347001419,11.9088554839314,8.98775347001419,100,NA,0.1,549 puntos
EA415,EA415_10,SUE-EA415-13,B4,"L-X,6,PZEA415-2",473272.068199999,9524276.50999999,190,9,12,9,418,NA,0.1,549 puntos
EA415,EA415_10,SUE-EA415-50,B4,"L-X,6,PZEA415-3",473270.138299999,9524279.081,190,2.05417839985089,7.14815814958819,2.05417839985089,66,NA,0.1,549 puntos
EA415,EA415_10,SUE-EA415-59,B4,"L-X,6,PZEA415-4",473269.731099999,9524276.392,190,4.91638018406819,9.15939544070838,4.91638018406819,85,NA,0.1,549 puntos
EA1627,EA1627_17,SUE-EA1627-18,A11,"L-X,6,PZEA1627-N-13",471856.037599999,9525257.54099999,36,8.79051703480829,11.6208546955977,8.79051703480829,10659,0.0659,0.4,32 puntos
EA1627,EA1627_17,SUE-EA1627-53,A11,"L-X,6,PZEA1627-N-14",471856.068199999,9525260.50999999,36,9,12,9,36,NA,0.4,32 puntos
EA1627,EA1627_17,SUE-EA1627-88,A11,"L-X,6,PZEA1627-N-15",471850.068199999,9525260.50999999,36,9,12,9,1370,NA,0.4,32 puntos
EA1627,EA1627_17,SUE-EA1627-92,A11,"L-X,6,PZEA1627-N-16",471852.3714,9525252.19299999,36,2.95381957715516,8.29888587721759,2.95381957715516,0,NA,0.4,32 puntos
EA1627,EA1627_17,SUE-EA1627-155,A11,"L-X,6,PZEA1627-N-17",471853.068199999,9525257.50999999,36,9,12,9,4153,NA,0.4,32 puntos
EA1627,EA1627_17,SUE-EA1627-182,A11,"L-X,6,PZEA1627-N-18",471850.068199999,9525254.50999999,36,9,12,9,4606,NA,0.4,32 puntos
EA103,EA103_04,SUE-EA103-1,A5,"L-X,6,PZEA103-N-6",471880.607499999,9525527.626,49,5.662649998907,9.90046424860713,5.662649998907,981,NA,0.4,32 puntos
EA103,EA103_04,SUE-EA103-3,A5,"L-X,6,PZEA103-N-7",471883.068199999,9525524.50999999,49,9,12,9,149,NA,0.4,32 puntos
EA103,EA103_04,SUE-EA103-18,A5,"L-X,6,PZEA103-N-8",471882.9698,9525521.97499999,49,6.12415136884972,10.0634403132599,6.12415136884972,1617,NA,0.4,32 puntos
EA634,EA634_05,SUE-EA634-5,A4,"L-X,6,PZEA634-N-5",472598.112499999,9524282.50999999,184,2.73449999839067,7.82299999892711,2.73449999839067,573,NA,0.4,32 puntos
EA634,EA634_05,SUE-EA634-8,A4,"L-X,6,PZEA634-N-6",472598.112499999,9524276.50999999,184,2.73449999839067,7.82299999892711,2.73449999839067,31,NA,0.4,32 puntos
EA634,EA634_05,SUE-EA634-22,A4,"L-X,6,PZEA634-N-7",472598.112499999,9524279.50999999,184,2.73449999839067,7.82299999892711,2.73449999839067,123,NA,0.4,32 puntos
EA634,EA634_05,SUE-EA634-23,A4,"L-X,6,PZEA634-N-8",472600.068199999,9524276.50999999,184,9,12,9,26,NA,0.4,32 puntos
EA634,EA634_05,SUE-EA634-24,A4,"L-X,6,PZEA634-N-9",472606.068199999,9524276.50999999,184,9,12,9,89,NA,0.4,32 puntos
EA5782,EA5782_26,SUE-EA5782-2,A35,"L-X,6,PZEA5782-N-22",471751.068199999,9526184.50999999,5,9,12,9,963,NA,1,32 puntos
EA5782,EA5782_06,SUE-EA5782-13,A42,"L-X,6,PZEA5782-N-23",471784.068199999,9526202.50999999,5,9,12,9,0,NA,1,32 puntos
EA5782,EA5782_26,SUE-EA5782-21,A35,"L-X,6,PZEA5782-N-24",471745.032999999,9526187.445,5,8.5942189863613,11.6700174215416,8.5942189863613,3011,NA,1,32 puntos
EA5782,EA5782_06,SUE-EA5782-29,A42,"L-X,6,PZEA5782-N-25",471778.068199999,9526196.50999999,5,9,12,9,1717,NA,1,32 puntos
EA5782,EA5782_06,SUE-EA5782-57,A42,"L-X,6,PZEA5782-N-26",471775.068199999,9526202.50999999,5,9,12,9,0,NA,1,32 puntos
EA5782,EA5782_06,SUE-EA5782-89,A42,"L-X,6,PZEA5782-N-27",471781.068199999,9526199.50999999,5,9,12,9,0,NA,1,32 puntos
EA5782,EA5782_06,SUE-EA5782-126,A42,"L-X,6,PZEA5782-N-28",471778.068199999,9526205.50999999,5,9,12,9,590,NA,1,32 puntos
EA5782,EA5782_26,SUE-EA5782-147,A35,"L-X,6,PZEA5782-N-29",471742.068199999,9526181.50999999,5,9,12,9,934,NA,1,32 puntos
EA5782,EA5782_26,SUE-EA5782-247,A35,"L-X,6,PZEA5782-N-30",471748.068199999,9526184.50999999,5,9,12,9,43,NA,1,32 puntos
EA5782,EA5782_26,SUE-EA5782-282,A35,"L-X,6,PZEA5782-N-31",471748.0849,9526187.494,5,8.89002476985949,11.9858433860145,8.89002476985949,182,NA,1,32 puntos
EXBATPN31-EA20,EXBATPN31-EA20_14,SUE-EXBATPN31-EA20-45,A52,"L-X,6,EXBATPN31-EA20-N-28",471937.5713,9525950.989,10,5.97006611858755,9.98004960681628,5.97006611858755,43,NA,0.4,32 puntos
EXBATPN31-EA20,EXBATPN31-EA20_75,SUE-EXBATPN31-EA20-65,A85,"L-X,6,EXBATPN31-EA20-N-29",471844.1268,9525948.81,10,7.5084343001053,11.0663560437915,7.5084343001053,2154,NA,0.4,32 puntos
EXBATPN31-EA20,EXBATPN31-EA20_75,SUE-EXBATPN31-EA20-267,A85,"L-X,6,EXBATPN31-EA20-N-30",471850.189499999,9525948.627,10,9.00007031982647,12.0000468831178,9.00007031982647,0,NA,0.4,32 puntos
EXBATPN31-EA20,EXBATPN31-EA20_75,SUE-EXBATPN31-EA20-271,A85,"L-X,6,EXBATPN31-EA20-N-31",471843.993499999,9525946.05599999,10,8.99993122876737,11.9999541545657,8.99993122876737,62,NA,0.4,32 puntos
EXBATPN31-EA20,EXBATPN31-EA20_14,SUE-EXBATPN31-EA20-427,A52,"L-X,6,EXBATPN31-EA20-N-32",471934.5787,9525951.19999999,10,5.96995983416332,9.97995687994717,5.96995983416332,54,NA,0.4,32 puntos
EXBATPN31-EA20,EXBATPN31-EA20_75,SUE-EXBATPN31-EA20-495,A85,"L-X,6,EXBATPN31-EA20-N-33",471846.986099999,9525945.845,10,9.00007031853104,12.0000468822542,9.00007031853104,168,NA,0.4,32 puntos
EXBATPN31-EA20,EXBATPN31-EA20_14,SUE-EXBATPN31-EA20-497,A52,"L-X,6,EXBATPN31-EA20-N-34",471940.3886,9525948.289,10,9.00009140147863,12.0000609341643,9.00009140147863,43,NA,0.4,32 puntos
EXBATPN31-EA20,EXBATPN31-EA20_14,SUE-EXBATPN31-EA20-509,A52,"L-X,6,EXBATPN31-EA20-N-35",471934.4034,9525948.71099999,10,9.00009139849523,12.0000609321754,9.00009139849523,40,NA,0.4,32 puntos
